Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
"113","'417","Kyrgyzstan","6525","Fuelwood","5852","Energy production","TJ",,,"186.000000","137.000000","166.000000","156.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","58.000000","48.000000","46.000000","71.000000","142.000000","130.000000","158.000000","160.000000","140.000000","130.000000","130.000000","43.000000","60.000000","96.000000","85.000000","69.000000","54.000000","55.000000"
"113","'417","Kyrgyzstan","6527","Total Bioenergy","5851","Energy consumption","TJ",,,"186.000000","137.000000","166.000000","156.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","58.000000","48.000000","46.000000","71.000000","142.000000","130.000000","158.000000","160.000000","140.000000","121.000000","121.000000","43.000000","60.000000","102.000000","89.000000","66.000000","58.000000","61.000000"
"113","'417","Kyrgyzstan","6527","Total Bioenergy","5852","Energy production","TJ",,,"186.000000","137.000000","166.000000","156.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","58.000000","48.000000","46.000000","71.000000","142.000000","130.000000","158.000000","160.000000","140.000000","130.000000","130.000000","43.000000","60.000000","96.000000","85.000000","69.000000","54.000000","55.000000"
"113","'417","Kyrgyzstan","6529","Solid biofuels","5851","Energy consumption","TJ",,,"186.000000","137.000000","166.000000","156.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","58.000000","48.000000","46.000000","71.000000","142.000000","130.000000","158.000000","160.000000","140.000000","121.000000","121.000000","43.000000","60.000000","102.000000","89.000000","66.000000","58.000000","61.000000"
"113","'417","Kyrgyzstan","6529","Solid biofuels","5852","Energy production","TJ",,,"186.000000","137.000000","166.000000","156.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","150.000000","58.000000","48.000000","46.000000","71.000000","142.000000","130.000000","158.000000","160.000000","140.000000","130.000000","130.000000","43.000000","60.000000","96.000000","85.000000","69.000000","54.000000","55.000000"
"120","'418","Lao People's Democratic Republic","170","Bagasse","5851","Energy consumption","TJ",,,,,,,,,,,,,,,"67.000000","134.000000","201.000000","268.000000","335.000000","402.000000","1236.000000","1359.000000","1359.000000","2085.000000","2317.000000","3089.000000","3070.000000","2861.000000","2799.000000","3606.000000","3382.000000","3498.000000","3514.000000"
"120","'418","Lao People's Democratic Republic","170","Bagasse","5852","Energy production","TJ",,,,,,,,,,,,,,,"67.000000","134.000000","202.000000","269.000000","336.000000","403.000000","1233.000000","1359.000000","1359.000000","2165.000000","2392.000000","3147.000000","3147.000000","3286.000000","3220.000000","4031.000000","3830.000000","4015.000000","4031.000000"
"120","'418","Lao People's Democratic Republic","6524","Charcoal","5851","Energy consumption","TJ","380.000000","394.000000","404.000000","415.000000","424.000000","434.000000","446.000000","458.000000","469.000000","482.000000","3022.000000","3092.000000","3163.000000","3236.000000","3310.000000","3386.000000","3464.000000","3846.000000","4539.000000","5400.000000","5482.000000","5564.000000","5644.000000","5707.000000","5879.000000","6050.000000","6048.000000","6048.000000","6136.000000","6195.000000","6048.000000","6136.000000","6195.000000"
"120","'418","Lao People's Democratic Republic","6524","Charcoal","5852","Energy production","TJ","380.000000","394.000000","404.000000","415.000000","424.000000","434.000000","446.000000","458.000000","469.000000","482.000000","3022.000000","3092.000000","3163.000000","3236.000000","3310.000000","3386.000000","3463.000000","3846.000000","4539.000000","5400.000000","5482.000000","5564.000000","5643.000000","5708.000000","5879.000000","6050.000000","6048.000000","6048.000000","6136.000000","6195.000000","6048.000000","6136.000000","6195.000000"
"120","'418","Lao People's Democratic Republic","6525","Fuelwood","5851","Energy consumption","TJ","50696.000000","51146.000000","51252.000000","51435.000000","51411.000000","51534.000000","51825.000000","52112.000000","52243.000000","52479.000000","36397.000000","37271.000000","38165.000000","39081.000000","40019.000000","40980.000000","41963.000000","45337.000000","48642.000000","46989.000000","45714.000000","44438.000000","42630.000000","42300.000000","42639.000000","43013.000000","42840.000000","42637.000000","42131.000000","41621.000000","41538.000000","41046.000000","41382.000000"
"120","'418","Lao People's Democratic Republic","6525","Fuelwood","5852","Energy production","TJ","51403.000000","51879.000000","52004.000000","52211.000000","52207.000000","52347.000000","52660.000000","52964.000000","53116.000000","53374.000000","41561.000000","42554.000000","43569.000000","44609.000000","45674.000000","46765.000000","47882.000000","51908.000000","56397.000000","56215.000000","55080.000000","53944.000000","52272.000000","52052.000000","52683.000000","53348.000000","52920.000000","53063.000000","52710.000000","52363.000000","52025.000000","51687.000000","52070.000000"
"120","'418","Lao People's Democratic Republic","6527","Total Bioenergy","5851","Energy consumption","TJ","51076.000000","51540.000000","51656.000000","51850.000000","51835.000000","51968.000000","52271.000000","52570.000000","52712.000000","52961.000000","39419.000000","40363.000000","41328.000000","42317.000000","43396.000000","44500.000000","45628.000000","49451.000000","53516.000000","52791.000000","52432.000000","51361.000000","49633.000000","50092.000000","50835.000000","52152.000000","51958.000000","51546.000000","51066.000000","51422.000000","50968.000000","50680.000000","51091.000000"
"120","'418","Lao People's Democratic Republic","6527","Total Bioenergy","5852","Energy production","TJ","51403.000000","51879.000000","52004.000000","52211.000000","52207.000000","52347.000000","52660.000000","52964.000000","53116.000000","53374.000000","41561.000000","42554.000000","43569.000000","44609.000000","45741.000000","46899.000000","48084.000000","52177.000000","56733.000000","56618.000000","56313.000000","55303.000000","53631.000000","54217.000000","55075.000000","56495.000000","56067.000000","56349.000000","55930.000000","56394.000000","55855.000000","55702.000000","56101.000000"
"120","'418","Lao People's Democratic Republic","6529","Solid biofuels","5851","Energy consumption","TJ","51076.000000","51540.000000","51656.000000","51850.000000","51835.000000","51968.000000","52271.000000","52570.000000","52712.000000","52961.000000","39419.000000","40363.000000","41328.000000","42317.000000","43396.000000","44500.000000","45628.000000","49451.000000","53516.000000","52791.000000","52432.000000","51361.000000","49633.000000","50092.000000","50835.000000","52152.000000","51958.000000","51546.000000","51066.000000","51422.000000","50968.000000","50680.000000","51091.000000"
"120","'418","Lao People's Democratic Republic","6529","Solid biofuels","5852","Energy production","TJ","51403.000000","51879.000000","52004.000000","52211.000000","52207.000000","52347.000000","52660.000000","52964.000000","53116.000000","53374.000000","41561.000000","42554.000000","43569.000000","44609.000000","45741.000000","46899.000000","48084.000000","52177.000000","56733.000000","56618.000000","56313.000000","55303.000000","53631.000000","54217.000000","55075.000000","56495.000000","56067.000000","56349.000000","55930.000000","56394.000000","55855.000000","55702.000000","56101.000000"
"119","'428","Latvia","6521","Biodiesel","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","110.000000","74.000000","74.000000","74.000000","74.000000","773.000000","699.000000","626.000000","626.000000","736.000000","699.000000","184.000000","121.000000","1225.000000","1185.000000","1473.000000","1524.000000","114.000000"
"119","'428","Latvia","6521","Biodiesel","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","74.000000","258.000000","331.000000","1030.000000","1656.000000","1582.000000","2208.000000","3312.000000","2429.000000","2760.000000","2429.000000","1656.000000","1965.000000","3252.000000","3044.000000","3149.000000","2635.000000","3056.000000"
"119","'428","Latvia","6522","Biogases","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","80.000000","129.000000","76.000000","88.000000","85.000000","79.000000","98.000000","119.000000","152.000000","285.000000","330.000000","356.000000","364.000000","338.000000","332.000000","345.000000","337.000000","321.000000","289.000000","304.000000"
"119","'428","Latvia","6522","Biogases","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","55.000000","159.000000","295.000000","341.000000","317.000000","316.000000","369.000000","408.000000","558.000000","920.000000","2175.000000","2695.000000","3136.000000","3674.000000","3762.000000","3902.000000","3643.000000","3376.000000","3359.000000","2763.000000","2323.000000"
"119","'428","Latvia","6520","Biogasoline","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","54.000000","0.000000","0.000000","107.000000","348.000000","322.000000","268.000000","268.000000","268.000000","322.000000","348.000000","331.000000","354.000000","306.000000","534.000000","491.000000","564.000000"
"119","'428","Latvia","6520","Biogasoline","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","134.000000","322.000000","322.000000","375.000000","402.000000","54.000000","54.000000","80.000000","0.000000","80.000000","134.000000","233.000000","210.000000","23.000000","23.000000","23.000000",
"119","'428","Latvia","6524","Charcoal","5851","Energy consumption","TJ",,,,,,,,,,"5.000000","10.000000","15.000000","20.000000","25.000000","30.000000","59.000000","30.000000","30.000000","59.000000","59.000000","59.000000","59.000000","59.000000","88.000000","88.000000","59.000000","59.000000","64.000000","67.000000","86.000000","88.000000","89.000000","66.000000"
"119","'428","Latvia","6524","Charcoal","5852","Energy production","TJ",,,,,,,"34.000000","69.000000","103.000000","138.000000","172.000000","206.000000","236.000000","295.000000","295.000000","236.000000","206.000000","266.000000","266.000000","295.000000","266.000000","295.000000","324.000000","295.000000","384.000000","324.000000","354.000000","371.000000","257.000000","248.000000","244.000000","250.000000","201.000000"
"119","'428","Latvia","6525","Fuelwood","5851","Energy consumption","TJ",,,"30175.000000","32461.000000","32185.000000","33987.000000","35021.000000","28365.000000","30586.000000","36765.000000","34500.000000","38308.000000","37316.000000","39071.000000","41327.000000","42190.000000","42263.000000","41394.000000","38956.000000","45550.000000","38188.000000","40017.000000","44206.000000","41266.000000","42204.000000","37804.000000","36284.000000","39096.000000","41439.000000","40055.000000","37672.000000","38349.000000","39760.000000"
"119","'428","Latvia","6525","Fuelwood","5852","Energy production","TJ",,,"32064.000000","34751.000000","37155.000000","43212.000000","46525.000000","45303.000000","51796.000000","55834.000000","48151.000000","52861.000000","56988.000000","63871.000000","65240.000000","65051.000000","66441.000000","64106.000000","61449.000000","72375.000000","66763.000000","72830.000000","78233.000000","73277.000000","85567.000000","83986.000000","86776.000000","85124.000000","102172.000000","102427.000000","95417.000000","96624.000000","105120.000000"
"119","'428","Latvia","6532","Other vegetal material and residues","5851","Energy consumption","TJ",,,"0.000000","960.000000","1951.000000","2903.000000","2984.000000","8117.000000","6179.000000","5562.000000","4946.000000","4330.000000","3713.000000","3096.000000","2480.000000","1864.000000","1247.000000","630.000000","14.000000","29.000000","60.000000","36.000000","31.000000","58.000000","99.000000","135.000000","136.000000","267.000000","277.000000","359.000000","233.000000","249.000000","154.000000"
"119","'428","Latvia","6532","Other vegetal material and residues","5852","Energy production","TJ",,,"0.000000","960.000000","1951.000000","2903.000000","2984.000000","8117.000000","6179.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11.000000","16.000000","14.000000","29.000000","60.000000","43.000000","38.000000","58.000000","99.000000","135.000000","136.000000","267.000000","277.000000","359.000000","233.000000","249.000000","154.000000"
"119","'428","Latvia","6527","Total Bioenergy","5851","Energy consumption","TJ",,,"30175.000000","33421.000000","34136.000000","36890.000000","38005.000000","36482.000000","36765.000000","42332.000000","39456.000000","42653.000000","41049.000000","42272.000000","43966.000000","44299.000000","43756.000000","42213.000000","39182.000000","45917.000000","39547.000000","41285.000000","45475.000000","42636.000000","43751.000000","39383.000000","37349.000000","40211.000000","43707.000000","42328.000000","40321.000000","40991.000000","40962.000000"
"119","'428","Latvia","6527","Total Bioenergy","5852","Energy production","TJ",,,"32064.000000","35711.000000","39106.000000","46115.000000","49509.000000","53420.000000","57975.000000","55834.000000","48151.000000","52861.000000","57043.000000","64030.000000","65535.000000","65466.000000","67161.000000","65091.000000","63184.000000","74843.000000","69365.000000","76055.000000","83812.000000","78539.000000","91562.000000","90304.000000","92464.000000","91491.000000","109554.000000","109229.000000","102181.000000","102294.000000","110653.000000"
"119","'428","Latvia","6529","Solid biofuels","5851","Energy consumption","TJ",,,"30175.000000","33421.000000","34136.000000","36890.000000","38005.000000","36482.000000","36765.000000","42332.000000","39456.000000","42653.000000","41049.000000","42192.000000","43837.000000","44113.000000","43540.000000","42054.000000","39029.000000","45638.000000","38307.000000","40112.000000","44296.000000","41412.000000","42391.000000","37998.000000","36479.000000","39427.000000","41783.000000","40500.000000","37993.000000","38687.000000","39980.000000"
"119","'428","Latvia","6529","Solid biofuels","5852","Energy production","TJ",,,"32064.000000","35711.000000","39106.000000","46115.000000","49509.000000","53420.000000","57975.000000","55834.000000","48151.000000","52861.000000","56988.000000","63871.000000","65240.000000","65051.000000","66452.000000","64122.000000","61463.000000","72404.000000","66823.000000","72873.000000","78271.000000","73335.000000","85666.000000","84121.000000","86912.000000","85391.000000","102449.000000","102786.000000","95650.000000","96873.000000","105274.000000"
"119","'428","Latvia","6528","Liquid biofuels","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","110.000000","128.000000","74.000000","74.000000","181.000000","1121.000000","1021.000000","894.000000","894.000000","1004.000000","1021.000000","532.000000","452.000000","1579.000000","1491.000000","2007.000000","2015.000000","678.000000"
"119","'428","Latvia","6528","Liquid biofuels","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","74.000000","392.000000","653.000000","1352.000000","2031.000000","1984.000000","2262.000000","3366.000000","2509.000000","2760.000000","2509.000000","1790.000000","2198.000000","3462.000000","3067.000000","3172.000000","2658.000000","3056.000000"
"119","'428","Latvia","6530","Gaseous biofuels","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","80.000000","129.000000","76.000000","88.000000","85.000000","79.000000","98.000000","119.000000","152.000000","285.000000","330.000000","356.000000","364.000000","338.000000","332.000000","345.000000","337.000000","321.000000","289.000000","304.000000"
"119","'428","Latvia","6530","Gaseous biofuels","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","55.000000","159.000000","295.000000","341.000000","317.000000","316.000000","369.000000","408.000000","558.000000","920.000000","2175.000000","2695.000000","3136.000000","3674.000000","3762.000000","3902.000000","3643.000000","3376.000000","3359.000000","2763.000000","2323.000000"
"121","'422","Lebanon","6522","Biogases","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,,,,"14.000000","28.000000","42.000000","55.000000","69.000000","83.000000","415.000000","257.000000","257.000000",
"121","'422","Lebanon","6524","Charcoal","5851","Energy consumption","TJ","291.000000","284.000000","295.000000","307.000000","317.000000","324.000000","334.000000","341.000000","339.000000","339.000000","403.000000","689.000000","688.000000","687.000000","571.000000","570.000000","567.000000","502.000000","354.000000","354.000000","590.000000","620.000000","649.000000","678.000000","912.000000","484.000000","631.000000","676.000000","1569.000000","758.000000","909.000000","856.000000","1058.000000"
"121","'422","Lebanon","6524","Charcoal","5852","Energy production","TJ","246.000000","240.000000","268.000000","301.000000","314.000000","317.000000","314.000000","332.000000","271.000000","250.000000","338.000000","337.000000","337.000000","336.000000","335.000000","334.000000","331.000000","324.000000","88.000000","88.000000","324.000000","324.000000","324.000000","324.000000","88.000000","88.000000","88.000000","88.000000","88.000000","88.000000","88.000000","88.000000","88.000000"
"121","'422","Lebanon","6525","Fuelwood","5851","Energy consumption","TJ","3565.000000","3692.000000","3712.000000","3831.000000","3953.000000","4113.000000","4213.000000","4305.000000","4552.000000","4695.000000","4539.000000","4627.000000","4722.000000","4817.000000","4908.000000","4986.000000","5051.000000","5106.000000","5684.000000","4760.000000","4047.000000","4038.000000","4029.000000","4020.000000","4705.000000","4697.000000","4697.000000","4697.000000","4697.000000","4697.000000","4657.000000","4654.000000","4643.000000"
"121","'422","Lebanon","6525","Fuelwood","5852","Energy production","TJ","4181.000000","4308.000000","4405.000000","4601.000000","4800.000000","4960.000000","5060.000000","5152.000000","5245.000000","5311.000000","5386.000000","5474.000000","5569.000000","5664.000000","5755.000000","5833.000000","5898.000000","5953.000000","5948.000000","5024.000000","5015.000000","5006.000000","4997.000000","4988.000000","4979.000000","4971.000000","4971.000000","4971.000000","4971.000000","4971.000000","4931.000000","4928.000000","4917.000000"
"121","'422","Lebanon","6527","Total Bioenergy","5851","Energy consumption","TJ","3856.000000","3976.000000","4007.000000","4138.000000","4270.000000","4437.000000","4547.000000","4646.000000","4891.000000","5034.000000","4942.000000","5316.000000","5410.000000","5504.000000","5479.000000","5556.000000","5618.000000","5608.000000","6038.000000","5114.000000","4637.000000","4658.000000","4678.000000","4698.000000","5617.000000","5181.000000","5328.000000","5373.000000","6266.000000","5455.000000","5566.000000","5510.000000","5701.000000"
"121","'422","Lebanon","6527","Total Bioenergy","5852","Energy production","TJ","4181.000000","4308.000000","4405.000000","4601.000000","4800.000000","4960.000000","5060.000000","5152.000000","5245.000000","5311.000000","5386.000000","5474.000000","5569.000000","5664.000000","5755.000000","5833.000000","5898.000000","5953.000000","5948.000000","5024.000000","5015.000000","5006.000000","4997.000000","5002.000000","5007.000000","5013.000000","5026.000000","5040.000000","5054.000000","5386.000000","5188.000000","5185.000000","4917.000000"
"121","'422","Lebanon","6529","Solid biofuels","5851","Energy consumption","TJ","3856.000000","3976.000000","4007.000000","4138.000000","4270.000000","4437.000000","4547.000000","4646.000000","4891.000000","5034.000000","4942.000000","5316.000000","5410.000000","5504.000000","5479.000000","5556.000000","5618.000000","5608.000000","6038.000000","5114.000000","4637.000000","4658.000000","4678.000000","4698.000000","5617.000000","5181.000000","5328.000000","5373.000000","6266.000000","5455.000000","5566.000000","5510.000000","5701.000000"
"121","'422","Lebanon","6529","Solid biofuels","5852","Energy production","TJ","4181.000000","4308.000000","4405.000000","4601.000000","4800.000000","4960.000000","5060.000000","5152.000000","5245.000000","5311.000000","5386.000000","5474.000000","5569.000000","5664.000000","5755.000000","5833.000000","5898.000000","5953.000000","5948.000000","5024.000000","5015.000000","5006.000000","4997.000000","4988.000000","4979.000000","4971.000000","4971.000000","4971.000000","4971.000000","4971.000000","4931.000000","4928.000000","4917.000000"
"121","'422","Lebanon","6530","Gaseous biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","14.000000","28.000000","42.000000","55.000000","69.000000","83.000000","415.000000","257.000000","257.000000","0.000000"
"122","'426","Lesotho","6519","Animal waste","5851","Energy consumption","TJ","6850.000000","6870.000000","6890.000000","6910.000000","6930.000000","6950.000000","6970.000000","6990.000000","7010.000000","7040.000000","7070.000000","7100.000000","7130.000000","7170.000000","7326.000000","7481.000000","7636.000000","7791.000000","7946.000000","8103.000000","7919.000000","7739.000000","7563.000000","7391.000000","7223.000000","7059.000000","6898.000000","6742.000000","6588.000000","6439.000000","6292.000000","6149.000000","6010.000000"
"122","'426","Lesotho","6519","Animal waste","5852","Energy production","TJ","6850.000000","6870.000000","6890.000000","6910.000000","6930.000000","6950.000000","6970.000000","6990.000000","7010.000000","7040.000000","7070.000000","7100.000000","7130.000000","7170.000000","7326.000000","7481.000000","7636.000000","7791.000000","7946.000000","8103.000000","7919.000000","7739.000000","7563.000000","7391.000000","7223.000000","7059.000000","6898.000000","6742.000000","6588.000000","6439.000000","6292.000000","6149.000000","6010.000000"
"122","'426","Lesotho","6524","Charcoal","5851","Energy consumption","TJ","1863.000000","1933.000000","2004.000000","2061.000000","2043.000000","2071.000000","2095.000000","2112.000000","2169.000000","2241.000000","2315.000000","2365.000000","2415.000000","2467.000000","2520.000000","2566.000000","2626.000000","2655.000000","2714.000000","2794.000000","2850.000000","2903.000000","2956.000000","3009.000000","3065.000000","1027.000000","1145.000000","510.000000","153.000000","153.000000","17.000000","21.000000","1.000000"
"122","'426","Lesotho","6524","Charcoal","5852","Energy production","TJ","1863.000000","1933.000000","2004.000000","2061.000000","2043.000000","2071.000000","2095.000000","2112.000000","2169.000000","2241.000000","2315.000000","2365.000000","2415.000000","2467.000000","2520.000000","2566.000000","2627.000000","2682.000000","2738.000000","2794.000000","2850.000000","2903.000000","2956.000000","3009.000000","3065.000000","1027.000000","1145.000000","510.000000","153.000000","153.000000","0.000000","0.000000","1.000000"
"122","'426","Lesotho","6525","Fuelwood","5851","Energy consumption","TJ","8068.000000","8548.000000","8755.000000","8977.000000","9358.000000","9654.000000","9966.000000","10291.000000","10532.000000","14144.000000","14170.000000","14133.000000","14095.000000","14055.000000","14013.000000","13984.000000","13931.000000","13903.000000","13876.000000","13847.000000","13812.000000","9942.000000","9050.000000","8156.000000","7265.000000","10218.000000","9205.000000","9607.000000","9703.000000","9503.000000","9595.000000","9858.000000","8092.000000"
"122","'426","Lesotho","6525","Fuelwood","5852","Energy production","TJ","11528.000000","12140.000000","12478.000000","12807.000000","13154.000000","13502.000000","13858.000000","14214.000000","14561.000000","18307.000000","18471.000000","18527.000000","18583.000000","14277.000000","14581.000000","14884.000000","15188.000000","15492.000000","15795.000000","16099.000000","16128.000000","15335.000000","14542.000000","13749.000000","12956.000000","12163.000000","11370.000000","10576.000000","9994.000000","9793.000000","9857.000000","9884.000000","9087.000000"
"122","'426","Lesotho","6532","Other vegetal material and residues","5851","Energy consumption","TJ","1000.000000","1020.000000","1040.000000","1060.000000","1080.000000","1100.000000","1120.000000","1140.000000","1160.000000","1180.000000","1200.000000","1220.000000","1240.000000","1254.000000","1265.000000","1276.000000","1286.000000","1298.000000","1309.000000","1319.000000","1002.000000","762.000000","579.000000","440.000000","334.000000","254.000000","193.000000","147.000000","112.000000","85.000000","64.000000","49.000000","37.000000"
"122","'426","Lesotho","6532","Other vegetal material and residues","5852","Energy production","TJ","1000.000000","1020.000000","1040.000000","1060.000000","1080.000000","1100.000000","1120.000000","1140.000000","1160.000000","1180.000000","1200.000000","1220.000000","1240.000000","1254.000000","1265.000000","1276.000000","1286.000000","1298.000000","1309.000000","1319.000000","1002.000000","762.000000","579.000000","440.000000","334.000000","254.000000","193.000000","147.000000","112.000000","85.000000","64.000000","49.000000","37.000000"
"122","'426","Lesotho","6527","Total Bioenergy","5851","Energy consumption","TJ","17781.000000","18371.000000","18689.000000","19008.000000","19411.000000","19775.000000","20151.000000","20533.000000","20871.000000","24605.000000","24755.000000","24818.000000","24880.000000","24946.000000","25124.000000","25307.000000","25479.000000","25647.000000","25845.000000","26063.000000","25583.000000","21346.000000","20148.000000","18996.000000","17887.000000","18558.000000","17441.000000","17006.000000","16556.000000","16180.000000","15968.000000","16077.000000","14140.000000"
"122","'426","Lesotho","6527","Total Bioenergy","5852","Energy production","TJ","19378.000000","20030.000000","20408.000000","20777.000000","21164.000000","21552.000000","21948.000000","22344.000000","22731.000000","26527.000000","26741.000000","26847.000000","26953.000000","22701.000000","23172.000000","23641.000000","24110.000000","24581.000000","25050.000000","25521.000000","25049.000000","23836.000000","22684.000000","21580.000000","20513.000000","19476.000000","18461.000000","17465.000000","16694.000000","16317.000000","16213.000000","16082.000000","15134.000000"
"122","'426","Lesotho","6529","Solid biofuels","5851","Energy consumption","TJ","17781.000000","18371.000000","18689.000000","19008.000000","19411.000000","19775.000000","20151.000000","20533.000000","20871.000000","24605.000000","24755.000000","24818.000000","24880.000000","24946.000000","25124.000000","25307.000000","25479.000000","25647.000000","25845.000000","26063.000000","25583.000000","21346.000000","20148.000000","18996.000000","17887.000000","18558.000000","17441.000000","17006.000000","16556.000000","16180.000000","15968.000000","16077.000000","14140.000000"
"122","'426","Lesotho","6529","Solid biofuels","5852","Energy production","TJ","19378.000000","20030.000000","20408.000000","20777.000000","21164.000000","21552.000000","21948.000000","22344.000000","22731.000000","26527.000000","26741.000000","26847.000000","26953.000000","22701.000000","23172.000000","23641.000000","24110.000000","24581.000000","25050.000000","25521.000000","25049.000000","23836.000000","22684.000000","21580.000000","20513.000000","19476.000000","18461.000000","17465.000000","16694.000000","16317.000000","16213.000000","16082.000000","15134.000000"
"123","'430","Liberia","170","Bagasse","5851","Energy consumption","TJ","23.000000","23.000000","23.000000","23.000000","23.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"123","'430","Liberia","170","Bagasse","5852","Energy production","TJ","23.000000","23.000000","23.000000","23.000000","23.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"123","'430","Liberia","6524","Charcoal","5851","Energy consumption","TJ","2980.000000","2950.000000","2744.000000","2537.000000","2448.000000","2478.000000","2684.000000","3098.000000","3481.000000","3968.000000","4502.000000","4714.000000","4935.000000","5167.000000","5410.000000","5664.000000","7168.000000","6136.000000","6387.000000","6649.000000","6921.000000","7178.000000","7445.000000","7723.000000","8010.000000","8297.000000","8584.000000","8880.000000","9185.000000","9509.000000","9847.000000","10172.000000","10319.000000"
"123","'430","Liberia","6524","Charcoal","5852","Energy production","TJ","2984.000000","2944.000000","2744.000000","2545.000000","2435.000000","2484.000000","2697.000000","3084.000000","3495.000000","3967.000000","4502.000000","4714.000000","4935.000000","5167.000000","5410.000000","5664.000000","7168.000000","6136.000000","6387.000000","6647.000000","6919.000000","7177.000000","7445.000000","7722.000000","8010.000000","8309.000000","8595.000000","8891.000000","9197.000000","9513.000000","9853.000000","10178.000000","10325.000000"
"123","'430","Liberia","6525","Fuelwood","5851","Energy consumption","TJ","25996.000000","25066.000000","23392.000000","21586.000000","20437.000000","20485.000000","21950.000000","24663.000000","27639.000000","31013.000000","34804.000000","36229.000000","37718.000000","39271.000000","40879.000000","42560.000000","41793.000000","45812.000000","47534.000000","49320.000000","51165.000000","52931.000000","54756.000000","56644.000000","58598.000000","60619.000000","62565.000000","64573.000000","66647.000000","68787.000000","70997.000000","73272.000000","75364.000000"
"123","'430","Liberia","6525","Fuelwood","5852","Energy production","TJ","31540.000000","30537.000000","28490.000000","26314.000000","24961.000000","25101.000000","26961.000000","30390.000000","34132.000000","38384.000000","43166.000000","44989.000000","46889.000000","48870.000000","50935.000000","53087.000000","55113.000000","57213.000000","59400.000000","61667.000000","64021.000000","66265.000000","68588.000000","70992.000000","73480.000000","76056.000000","78534.000000","81091.000000","83734.000000","86462.000000","89276.000000","92181.000000","94547.000000"
"123","'430","Liberia","6527","Total Bioenergy","5851","Energy consumption","TJ","28999.000000","28039.000000","26159.000000","24146.000000","22908.000000","22963.000000","24634.000000","27761.000000","31120.000000","34981.000000","39306.000000","40943.000000","42653.000000","44438.000000","46289.000000","48224.000000","48961.000000","51948.000000","53921.000000","55969.000000","58086.000000","60109.000000","62201.000000","64367.000000","66608.000000","68916.000000","71149.000000","73453.000000","75832.000000","78296.000000","80844.000000","83444.000000","85683.000000"
