Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"168","'598","Papua New Guinea","6532","Other vegetal material and residues","5851","Energy consumption","TJ","4625.000000","E","4625.000000","E","4625.000000","E","4625.000000","E","4625.000000","E","4750.000000","E","4750.000000","E","4750.000000","E","4750.000000","E","4850.000000","E","4850.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","4938.000000","E","11468.000000","E","11526.000000","E","11614.000000","E","11673.000000","E","11773.000000","E","11832.000000","E","11832.000000","E","12063.000000","E","12075.000000","E","12619.000000","E"
"168","'598","Papua New Guinea","6532","Other vegetal material and residues","5852","Energy production","TJ","4875.000000","E","4875.000000","E","4875.000000","E","4875.000000","E","4875.000000","E","5000.000000","E","5000.000000","E","5000.000000","E","5000.000000","E","5125.000000","E","5125.000000","E","5250.000000","E","5250.000000","E","5250.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","5262.000000","E","11468.000000","E","11526.000000","E","11614.000000","E","11673.000000","E","11773.000000","E","11832.000000","E","11832.000000","E","12063.000000","E","12075.000000","E","12619.000000","E"
"168","'598","Papua New Guinea","6527","Total Bioenergy","5851","Energy consumption","TJ","55778.000000","E","55948.000000","E","55825.000000","E","55825.000000","E","55948.000000","E","56073.000000","E","56073.000000","E","56156.000000","E","56203.000000","E","56457.000000","E","56310.000000","E","56499.000000","E","56684.000000","E","56615.000000","E","56514.000000","E","56434.000000","E","56210.000000","E","56210.000000","E","56133.000000","E","56133.000000","E","56264.000000","E","56255.000000","E","56204.000000","E","67743.000000","E","67867.000000","E","67952.000000","E","68036.000000","E","68286.000000","E","68370.000000","E","68538.000000","E","69707.000000","E","69777.000000","E","72917.000000","E"
"168","'598","Papua New Guinea","6527","Total Bioenergy","5852","Energy production","TJ","56129.000000","E","56299.000000","E","56176.000000","E","56176.000000","E","56299.000000","E","56424.000000","E","56424.000000","E","56532.000000","E","56579.000000","E","56858.000000","E","56711.000000","E","56937.000000","E","57122.000000","E","57053.000000","E","56964.000000","E","56910.000000","E","56686.000000","E","56686.000000","E","56609.000000","E","56609.000000","E","56740.000000","E","56740.000000","E","56740.000000","E","68081.000000","E","68206.000000","E","68289.000000","E","68374.000000","E","68622.000000","E","68706.000000","E","68873.000000","E","70047.000000","E","70189.000000","E","73352.000000","E"
"168","'598","Papua New Guinea","6529","Solid biofuels","5851","Energy consumption","TJ","55778.000000","E","55948.000000","E","55825.000000","E","55825.000000","E","55948.000000","E","56073.000000","E","56073.000000","E","56156.000000","E","56203.000000","E","56457.000000","E","56310.000000","E","56499.000000","E","56684.000000","E","56615.000000","E","56514.000000","E","56434.000000","E","56210.000000","E","56210.000000","E","56133.000000","E","56133.000000","E","56264.000000","E","56255.000000","E","56204.000000","E","67743.000000","E","67867.000000","E","67952.000000","E","68036.000000","E","68286.000000","E","68370.000000","E","68538.000000","E","69707.000000","E","69777.000000","E","72917.000000","E"
"168","'598","Papua New Guinea","6529","Solid biofuels","5852","Energy production","TJ","56129.000000","E","56299.000000","E","56176.000000","E","56176.000000","E","56299.000000","E","56424.000000","E","56424.000000","E","56532.000000","E","56579.000000","E","56858.000000","E","56711.000000","E","56937.000000","E","57122.000000","E","57053.000000","E","56964.000000","E","56910.000000","E","56686.000000","E","56686.000000","E","56609.000000","E","56609.000000","E","56740.000000","E","56740.000000","E","56740.000000","E","68081.000000","E","68206.000000","E","68289.000000","E","68374.000000","E","68622.000000","E","68706.000000","E","68873.000000","E","70047.000000","E","70189.000000","E","73352.000000","E"
"169","'600","Paraguay","6520","Biogasoline","5851","Energy consumption","TJ",,,,,,,"15.000000","E","30.000000","E","45.000000","E","60.000000","E","75.000000","E","90.000000","E","176.000000","E","48.000000","E","17.000000","E","20.000000","E","20.000000","E","3.000000","E","183.000000","E","194.000000","E","292.000000","E","1924.000000","E","2246.000000","E","2927.000000","E","3107.000000","E","3265.000000","E","3852.000000","E","4279.000000","E","5069.000000","E","6259.000000","E","6479.000000","E","7071.000000","E","8366.000000","E","7093.000000","E","7812.000000","E","7518.000000","E"
"169","'600","Paraguay","6520","Biogasoline","5852","Energy production","TJ","429.000000","E","724.000000","E","697.000000","E","643.000000","E","322.000000","E","348.000000","E","348.000000","E","348.000000","E","90.000000","E","176.000000","E","48.000000","E","17.000000","E","20.000000","E","20.000000","E","3.000000","E","183.000000","E","194.000000","E","292.000000","E","1924.000000","E","2246.000000","E","2927.000000","E","3107.000000","E","3265.000000","E","3852.000000","E","4279.000000","E","5069.000000","E","6259.000000","E","6479.000000","E","7071.000000","E","8366.000000","E","7093.000000","E","7812.000000","E","7518.000000","E"
"169","'600","Paraguay","6524","Charcoal","5851","Energy consumption","TJ","3540.000000","E","5634.000000","E","9558.000000","E","9558.000000","E","11298.000000","E","11298.000000","E","11298.000000","E","11446.000000","E","11207.000000","E","5027.000000","E","5027.000000","E","5129.000000","E","6155.000000","E","6281.000000","E","6661.000000","E","6661.000000","E","6845.000000","E","6927.000000","E","8820.000000","E","7882.000000","E","7980.000000","E","7113.000000","E","7694.000000","E","9455.000000","E","9521.000000","E","9673.000000","E","9398.000000","E","10018.000000","E","9519.000000","E","8841.000000","E","9220.000000","E","7438.000000","E","7426.000000","E"
"169","'600","Paraguay","6524","Charcoal","5852","Energy production","TJ","3540.000000","E","5634.000000","E","9558.000000","E","9588.000000","E","11328.000000","E","11387.000000","E","11505.000000","E","11623.000000","E","11416.000000","E","5028.000000","E","11534.000000","E","5031.000000","E","5192.000000","E","5358.000000","E","6661.000000","E","6894.000000","E","15050.000000","E","20183.000000","E","21396.000000","E","13972.000000","E","14155.000000","E","13561.000000","E","12966.000000","E","13610.000000","E","13381.000000","E","12686.000000","E","12139.000000","E","13103.000000","E","12801.000000","E","11871.000000","E","12295.000000","E","12161.000000","E","12273.000000","E"
"169","'600","Paraguay","6525","Fuelwood","5851","Energy consumption","TJ","47755.000000","E","47628.000000","E","49946.000000","E","52263.000000","E","55160.000000","E","57420.000000","E","58463.000000","E","59100.000000","E","61354.000000","E","64887.000000","E","65453.000000","E","64008.000000","E","60960.000000","E","61015.000000","E","61594.000000","E","62743.000000","E","64529.000000","E","62206.000000","E","52971.000000","E","54718.000000","E","55357.000000","E","54425.000000","E","58324.000000","E","62751.000000","E","67409.000000","E","72068.000000","E","76671.000000","E","77600.000000","E","76068.000000","E","74975.000000","E","71294.000000","E","71962.000000","E","70910.000000","E"
"169","'600","Paraguay","6525","Fuelwood","5852","Energy production","TJ","56097.000000","E","60908.000000","E","72473.000000","E","74860.000000","E","81860.000000","E","84259.000000","E","85661.000000","E","86750.000000","E","88743.000000","E","77224.000000","E","92637.000000","E","75869.000000","E","73192.000000","E","73644.000000","E","77294.000000","E","78986.000000","E","88391.000000","E","88958.000000","E","83795.000000","E","75506.000000","E","75893.000000","E","73938.000000","E","76996.000000","E","82337.000000","E","86665.000000","E","97297.000000","E","100814.000000","E","103661.000000","E","101548.000000","E","98604.000000","E","95738.000000","E","96134.000000","E","95314.000000","E"
"169","'600","Paraguay","6532","Other vegetal material and residues","5851","Energy consumption","TJ","20560.000000","E","20759.000000","E","22700.000000","E","19636.000000","E","25252.000000","E","27588.000000","E","25075.000000","E","25302.000000","E","25485.000000","E","26162.000000","E","25835.000000","E","24543.000000","E","23316.000000","E","23083.000000","E","23297.000000","E","24066.000000","E","24066.000000","E","23754.000000","E","24108.000000","E","23657.000000","E","24485.000000","E","23362.000000","E","23412.000000","E","23627.000000","E","23412.000000","E","23530.000000","E","24563.000000","E","23335.000000","E","23931.000000","E","23692.000000","E","23355.000000","E","23438.000000","E","21838.000000","E"
"169","'600","Paraguay","6532","Other vegetal material and residues","5852","Energy production","TJ","20560.000000","E","20759.000000","E","22700.000000","E","19636.000000","E","25252.000000","E","27588.000000","E","25075.000000","E","25302.000000","E","25485.000000","E","26162.000000","E","25835.000000","E","24543.000000","E","23316.000000","E","23083.000000","E","23297.000000","E","24066.000000","E","24066.000000","E","23754.000000","E","24108.000000","E","23657.000000","E","24485.000000","E","23362.000000","E","23412.000000","E","23627.000000","E","23412.000000","E","23530.000000","E","24563.000000","E","23335.000000","E","23931.000000","E","23692.000000","E","23355.000000","E","23438.000000","E","21838.000000","E"
"169","'600","Paraguay","6527","Total Bioenergy","5851","Energy consumption","TJ","71855.000000","E","74021.000000","E","82204.000000","E","81472.000000","E","91740.000000","E","96351.000000","E","94896.000000","E","95923.000000","E","98136.000000","E","96252.000000","E","96363.000000","E","93697.000000","E","90451.000000","E","90399.000000","E","91555.000000","E","93653.000000","E","95634.000000","E","93179.000000","E","87823.000000","E","88503.000000","E","90749.000000","E","88007.000000","E","92695.000000","E","99685.000000","E","104621.000000","E","110340.000000","E","116891.000000","E","117432.000000","E","116589.000000","E","115874.000000","E","110962.000000","E","110650.000000","E","107692.000000","E"
"169","'600","Paraguay","6527","Total Bioenergy","5852","Energy production","TJ","77086.000000","E","82391.000000","E","95870.000000","E","95139.000000","E","107434.000000","E","112195.000000","E","111084.000000","E","112400.000000","E","114318.000000","E","103562.000000","E","118520.000000","E","100429.000000","E","96528.000000","E","96747.000000","E","100594.000000","E","103235.000000","E","112651.000000","E","113004.000000","E","109827.000000","E","101409.000000","E","103305.000000","E","100407.000000","E","103673.000000","E","109816.000000","E","114356.000000","E","125896.000000","E","131636.000000","E","133475.000000","E","132550.000000","E","130662.000000","E","126186.000000","E","127384.000000","E","124670.000000","E"
"169","'600","Paraguay","6529","Solid biofuels","5851","Energy consumption","TJ","71855.000000","E","74021.000000","E","82204.000000","E","81457.000000","E","91710.000000","E","96306.000000","E","94836.000000","E","95848.000000","E","98046.000000","E","96076.000000","E","96315.000000","E","93680.000000","E","90431.000000","E","90379.000000","E","91552.000000","E","93470.000000","E","95440.000000","E","92887.000000","E","85899.000000","E","86257.000000","E","87822.000000","E","84900.000000","E","89430.000000","E","95833.000000","E","100342.000000","E","105271.000000","E","110632.000000","E","110953.000000","E","109518.000000","E","107508.000000","E","103869.000000","E","102838.000000","E","100174.000000","E"
"169","'600","Paraguay","6529","Solid biofuels","5852","Energy production","TJ","76657.000000","E","81667.000000","E","95173.000000","E","94496.000000","E","107112.000000","E","111847.000000","E","110736.000000","E","112052.000000","E","114228.000000","E","103386.000000","E","118472.000000","E","100412.000000","E","96508.000000","E","96727.000000","E","100591.000000","E","103052.000000","E","112457.000000","E","112712.000000","E","107903.000000","E","99163.000000","E","100378.000000","E","97300.000000","E","100408.000000","E","105964.000000","E","110077.000000","E","120827.000000","E","125377.000000","E","126996.000000","E","125479.000000","E","122296.000000","E","119093.000000","E","119572.000000","E","117152.000000","E"
"169","'600","Paraguay","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","E","0.000000","E","0.000000","E","15.000000","E","30.000000","E","45.000000","E","60.000000","E","75.000000","E","90.000000","E","176.000000","E","48.000000","E","17.000000","E","20.000000","E","20.000000","E","3.000000","E","183.000000","E","194.000000","E","292.000000","E","1924.000000","E","2246.000000","E","2927.000000","E","3107.000000","E","3265.000000","E","3852.000000","E","4279.000000","E","5069.000000","E","6259.000000","E","6479.000000","E","7071.000000","E","8366.000000","E","7093.000000","E","7812.000000","E","7518.000000","E"
"169","'600","Paraguay","6528","Liquid biofuels","5852","Energy production","TJ","429.000000","E","724.000000","E","697.000000","E","643.000000","E","322.000000","E","348.000000","E","348.000000","E","348.000000","E","90.000000","E","176.000000","E","48.000000","E","17.000000","E","20.000000","E","20.000000","E","3.000000","E","183.000000","E","194.000000","E","292.000000","E","1924.000000","E","2246.000000","E","2927.000000","E","3107.000000","E","3265.000000","E","3852.000000","E","4279.000000","E","5069.000000","E","6259.000000","E","6479.000000","E","7071.000000","E","8366.000000","E","7093.000000","E","7812.000000","E","7518.000000","E"
"170","'604","Peru","170","Bagasse","5851","Energy consumption","TJ","7071.000000","E","6778.000000","E","6736.000000","E","5648.000000","E","6276.000000","E","7615.000000","E","7234.000000","E","8176.000000","E","6702.000000","E","7432.000000","E","8439.000000","E","8738.000000","E","9959.000000","E","10486.000000","E","8231.000000","E","7479.000000","E","8596.000000","E","9754.000000","E","11130.000000","E","11710.000000","E","15940.000000","E","7560.000000","E","10718.000000","E","6680.000000","E","1676.000000","E","6363.000000","E","8093.000000","E","3336.000000","E","7599.000000","E","10990.000000","E","7902.000000","E","8108.000000","E","11086.000000","E"
"170","'604","Peru","170","Bagasse","5852","Energy production","TJ","7071.000000","E","6778.000000","E","6736.000000","E","5648.000000","E","6276.000000","E","7615.000000","E","7234.000000","E","8176.000000","E","6702.000000","E","7432.000000","E","8439.000000","E","8738.000000","E","9959.000000","E","10486.000000","E","8231.000000","E","7479.000000","E","8596.000000","E","9754.000000","E","11130.000000","E","11710.000000","E","15940.000000","E","20062.000000","E","21043.000000","E","22302.000000","E","23127.000000","E","20733.000000","E","22452.000000","E","24128.000000","E","23945.000000","E","29068.000000","E","25258.000000","E","25290.000000","E","25774.000000","E"
"170","'604","Peru","6521","Biodiesel","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"485.000000","E","969.000000","E","1454.000000","E","1938.000000","E","2423.000000","E","2907.000000","E","3422.000000","E","7250.000000","E","6698.000000","E","9248.000000","E","9064.000000","E","9712.000000","E","9736.000000","E","9945.000000","E","11516.000000","E","11940.000000","E","10127.000000","E","11687.000000","E","12263.000000","E"
"170","'604","Peru","6521","Biodiesel","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1067.000000","E","0.000000","E","478.000000","E","589.000000","E","40.000000","E","103.000000","E","118.000000","E","4.000000","E","66.000000","E","2867.000000","E","3231.000000","E",,,"3146.000000","E","3146.000000","E"
"170","'604","Peru","6522","Biogases","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","877.000000","E","835.000000","E","836.000000","E","985.000000","E","1906.000000","E","558.000000","E","691.000000","E","823.000000","E","719.000000","E","572.000000","E","586.000000","E"
"170","'604","Peru","6520","Biogasoline","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.000000","E","89.000000","E","134.000000","E","179.000000","E","223.000000","E","268.000000","E","590.000000","E","1849.000000","E","1956.000000","E","2787.000000","E","6035.000000","E","5419.000000","E","6066.000000","E","6429.000000","E","4866.000000","E","4339.000000","E","4152.000000","E"
"170","'604","Peru","6520","Biogasoline","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165.000000","E","331.000000","E","496.000000","E","661.000000","E","826.000000","E","992.000000","E","1876.000000","E","1560.000000","E","1927.000000","E","1552.000000","E","364.000000","E","515.000000","E","0.000000","E","271.000000","E","271.000000","E","271.000000","E",,
"170","'604","Peru","6524","Charcoal","5851","Energy consumption","TJ","1918.000000","E","2006.000000","E","2124.000000","E","2183.000000","E","2272.000000","E","2330.000000","E","2419.000000","E","2448.000000","E","2508.000000","E","2537.000000","E","2537.000000","E","2566.000000","E","2537.000000","E","2508.000000","E","2478.000000","E","2478.000000","E","2448.000000","E","2566.000000","E","1593.000000","E","2183.000000","E","2272.000000","E","2094.000000","E","2036.000000","E","6700.000000","E","5880.000000","E","5523.000000","E","5834.000000","E","5375.000000","E","5202.000000","E","5188.000000","E","5630.000000","E","5626.000000","E","5696.000000","E"
"170","'604","Peru","6524","Charcoal","5852","Energy production","TJ","1918.000000","E","2006.000000","E","2124.000000","E","2183.000000","E","2272.000000","E","2330.000000","E","2419.000000","E","2448.000000","E","2508.000000","E","2537.000000","E","2537.000000","E","2566.000000","E","2537.000000","E","2508.000000","E","2478.000000","E","2478.000000","E","2448.000000","E","2566.000000","E","1593.000000","E","2183.000000","E","2272.000000","E","2036.000000","E","2006.000000","E","6667.000000","E","5841.000000","E","5516.000000","E","5834.000000","E","5365.000000","E","5191.000000","E","5182.000000","E","5624.000000","E","5620.000000","E","5691.000000","E"
"170","'604","Peru","6525","Fuelwood","5851","Energy consumption","TJ","75083.000000","E","71568.000000","E","68557.000000","E","66062.000000","E","64008.000000","E","62105.000000","E","60908.000000","E","59926.000000","E","59094.000000","E","57998.000000","E","57330.000000","E","61908.000000","E","68240.000000","E","66969.000000","E","73022.000000","E","71549.000000","E","74516.000000","E","80553.000000","E","58294.000000","E","76093.000000","E","98554.000000","E","98863.000000","E","78827.000000","E","74119.000000","E","74952.000000","E","71431.000000","E","61898.000000","E","59861.000000","E","60684.000000","E","61651.000000","E","63666.000000","E","64158.000000","E","65282.000000","E"
"170","'604","Peru","6525","Fuelwood","5852","Energy production","TJ","78763.000000","E","75499.000000","E","72626.000000","E","70295.000000","E","68380.000000","E","66629.000000","E","65558.000000","E","64663.000000","E","63907.000000","E","62887.000000","E","62257.000000","E","66676.000000","E","74121.000000","E","72779.000000","E","78735.000000","E","77249.000000","E","80155.000000","E","86479.000000","E","61975.000000","E","80149.000000","E","102774.000000","E","98525.000000","E","83431.000000","E","85437.000000","E","84882.000000","E","80797.000000","E","70746.000000","E","67996.000000","E","68556.000000","E","69509.000000","E","72194.000000","E","72705.000000","E","73938.000000","E"
"170","'604","Peru","6532","Other vegetal material and residues","5851","Energy consumption","TJ","8868.000000","E","9079.000000","E","8909.000000","E","9235.000000","E","9017.000000","E","8674.000000","E","8753.000000","E","8497.000000","E","8896.000000","E","8704.000000","E","8422.000000","E","8432.000000","E","8073.000000","E","7899.000000","E","8472.000000","E","5364.000000","E","5239.000000","E","5041.000000","E","0.000000","E","3677.000000","E","303.000000","E","8585.000000","E","8285.000000","E","6775.000000","E","6520.000000","E","6021.000000","E","5519.000000","E","5690.000000","E","4637.000000","E","4374.000000","E","4654.000000","E","4660.000000","E","4454.000000","E"
"170","'604","Peru","6532","Other vegetal material and residues","5852","Energy production","TJ","10751.000000","E","10920.000000","E","10750.000000","E","10741.000000","E","10732.000000","E","10724.000000","E","10719.000000","E","10715.000000","E","10710.000000","E","10703.000000","E","10692.000000","E","10782.000000","E","10752.000000","E","10719.000000","E","10682.000000","E","10368.000000","E","10243.000000","E","11047.000000","E","5549.000000","E","10299.000000","E","8661.000000","E","8585.000000","E","8285.000000","E","6775.000000","E","6520.000000","E","6021.000000","E","5519.000000","E","5690.000000","E","4637.000000","E","4374.000000","E","4654.000000","E","4660.000000","E","4454.000000","E"
"170","'604","Peru","6527","Total Bioenergy","5851","Energy consumption","TJ","92940.000000","E","89431.000000","E","86326.000000","E","83128.000000","E","81573.000000","E","80724.000000","E","79314.000000","E","79047.000000","E","77200.000000","E","76671.000000","E","76728.000000","E","81644.000000","E","88809.000000","E","87862.000000","E","92688.000000","E","87839.000000","E","92298.000000","E","99941.000000","E","73574.000000","E","96749.000000","E","120714.000000","E","124620.000000","E","107154.000000","E","105371.000000","E","100048.000000","E","101837.000000","E","97115.000000","E","89626.000000","E","95704.000000","E","100572.000000","E","96845.000000","E","98578.000000","E","102933.000000","E"
"170","'604","Peru","6527","Total Bioenergy","5852","Energy production","TJ","96585.000000","E","93197.000000","E","90112.000000","E","86684.000000","E","85388.000000","E","84968.000000","E","83511.000000","E","83554.000000","E","81319.000000","E","81022.000000","E","81388.000000","E","86196.000000","E","94832.000000","E","93984.000000","E","97648.000000","E","95096.000000","E","99159.000000","E","107611.000000","E","79150.000000","E","103886.000000","E","128201.000000","E","128642.000000","E","116101.000000","E","116949.000000","E","117395.000000","E","110206.000000","E","100991.000000","E","98953.000000","E","100696.000000","E","107276.000000","E","103096.000000","E","106644.000000","E","107898.000000","E"
"170","'604","Peru","6529","Solid biofuels","5851","Energy consumption","TJ","92940.000000","E","89431.000000","E","86326.000000","E","83128.000000","E","81573.000000","E","80724.000000","E","79314.000000","E","79047.000000","E","77200.000000","E","76671.000000","E","76728.000000","E","81644.000000","E","88809.000000","E","87862.000000","E","92203.000000","E","86870.000000","E","90799.000000","E","97914.000000","E","71017.000000","E","93663.000000","E","117069.000000","E","117102.000000","E","99866.000000","E","94274.000000","E","89028.000000","E","89338.000000","E","81344.000000","E","74262.000000","E","78122.000000","E","82203.000000","E","81852.000000","E","82552.000000","E","86518.000000","E"
"170","'604","Peru","6529","Solid biofuels","5852","Energy production","TJ","96585.000000","E","93197.000000","E","90112.000000","E","86684.000000","E","85388.000000","E","84968.000000","E","83511.000000","E","83554.000000","E","81319.000000","E","81022.000000","E","81388.000000","E","86196.000000","E","94832.000000","E","93984.000000","E","97648.000000","E","95096.000000","E","98994.000000","E","107280.000000","E","78654.000000","E","102158.000000","E","127375.000000","E","127172.000000","E","112759.000000","E","114514.000000","E","114529.000000","E","107551.000000","E","98717.000000","E","97814.000000","E","97138.000000","E","102951.000000","E","102106.000000","E","102655.000000","E","104166.000000","E"
"170","'604","Peru","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","485.000000","E","969.000000","E","1499.000000","E","2027.000000","E","2557.000000","E","3086.000000","E","3645.000000","E","7518.000000","E","7288.000000","E","11097.000000","E","11020.000000","E","12499.000000","E","15771.000000","E","15364.000000","E","17582.000000","E","18369.000000","E","14993.000000","E","16026.000000","E","16415.000000","E"
"170","'604","Peru","6528","Liquid biofuels","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","165.000000","E","331.000000","E","496.000000","E","1728.000000","E","826.000000","E","1470.000000","E","2465.000000","E","1600.000000","E","2030.000000","E","1670.000000","E","368.000000","E","581.000000","E","2867.000000","E","3502.000000","E","271.000000","E","3417.000000","E","3146.000000","E"
"170","'604","Peru","6530","Gaseous biofuels","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","877.000000","E","835.000000","E","836.000000","E","985.000000","E","1906.000000","E","558.000000","E","691.000000","E","823.000000","E","719.000000","E","572.000000","E","586.000000","E"
"171","'608","Philippines","6519","Animal waste","5851","Energy consumption","TJ","219.000000","E","228.000000","E","237.000000","E","246.000000","E","256.000000","E","266.000000","E","277.000000","E","288.000000","E","300.000000","E","312.000000","E","324.000000","E","337.000000","E","351.000000","E","365.000000","E","379.000000","E","394.000000","E","410.000000","E","427.000000","E","705.000000","E","461.000000","E","480.000000","E","489.000000","E","499.000000","E","516.000000","E","533.000000","E","543.000000","E","549.000000","E","557.000000","E","565.000000","E","569.000000","E","427.000000","E","437.000000","E","414.000000","E"
"171","'608","Philippines","6519","Animal waste","5852","Energy production","TJ","219.000000","E","228.000000","E","237.000000","E","246.000000","E","256.000000","E","266.000000","E","277.000000","E","288.000000","E","300.000000","E","312.000000","E","324.000000","E","337.000000","E","351.000000","E","365.000000","E","379.000000","E","394.000000","E","410.000000","E","427.000000","E","705.000000","E","461.000000","E","480.000000","E","489.000000","E","499.000000","E","516.000000","E","533.000000","E","543.000000","E","549.000000","E","557.000000","E","565.000000","E","569.000000","E","427.000000","E","437.000000","E","414.000000","E"
"171","'608","Philippines","170","Bagasse","5851","Energy consumption","TJ","7167.000000","E","7453.000000","E","7751.000000","E","8061.000000","E","8384.000000","E","8719.000000","E","9068.000000","E","9431.000000","E","9808.000000","E","10200.000000","E","10608.000000","E","11033.000000","E","11474.000000","E","11933.000000","E","12410.000000","E","12907.000000","E","13423.000000","E","13960.000000","E","14518.000000","E","15099.000000","E","15703.000000","E","16017.000000","E","16337.000000","E","16882.000000","E","17426.000000","E","17774.000000","E","17952.000000","E","18221.000000","E","18494.000000","E","18624.000000","E","13968.000000","E","14265.000000","E","13528.000000","E"
"171","'608","Philippines","170","Bagasse","5852","Energy production","TJ","10865.000000","E","7453.000000","E","7751.000000","E","8061.000000","E","8384.000000","E","8719.000000","E","9068.000000","E","9431.000000","E","9808.000000","E","10200.000000","E","10608.000000","E","11033.000000","E","11474.000000","E","11933.000000","E","12410.000000","E","12907.000000","E","13423.000000","E","13960.000000","E","14518.000000","E","15099.000000","E","15883.000000","E","17015.000000","E","18372.000000","E","19003.000000","E","19243.000000","E","22365.000000","E","27819.000000","E","32046.000000","E","33588.000000","E","32768.000000","E","31280.000000","E","30342.000000","E","29950.000000","E"
"171","'608","Philippines","6521","Biodiesel","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","5.000000","E","37.000000","E","1247.000000","E","1734.000000","E","4259.000000","E","4358.000000","E","4518.000000","E","4636.000000","E","4891.000000","E","5137.000000","E","5793.000000","E","6269.000000","E","6718.000000","E","6888.000000","E","7055.000000","E","5972.000000","E","6355.000000","E","6292.000000","E"
"171","'608","Philippines","6521","Biodiesel","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","5.000000","E","37.000000","E","1438.000000","E","2128.000000","E","4420.000000","E","4002.000000","E","3987.000000","E","4458.000000","E","4940.000000","E","5289.000000","E","6492.000000","E","7056.000000","E","6591.000000","E","6648.000000","E","7044.000000","E","5195.000000","E","6191.000000","E","6187.000000","E"
"171","'608","Philippines","6520","Biogasoline","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,"9.000000","E","18.000000","E","27.000000","E","36.000000","E","45.000000","E","54.000000","E","54.000000","E","130.000000","E","2567.000000","E","2953.000000","E","6401.000000","E","7087.000000","E","11273.000000","E","14541.000000","E","16110.000000","E","18455.000000","E","20255.000000","E","22244.000000","E","22933.000000","E","24911.000000","E","21226.000000","E","24160.000000","E","24810.000000","E"
"171","'608","Philippines","6520","Biogasoline","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","35.000000","E","853.000000","E","362.000000","E","105.000000","E","1399.000000","E","2316.000000","E","4357.000000","E","6172.000000","E","8314.000000","E","8608.000000","E","11130.000000","E","13030.000000","E","10141.000000","E","13116.000000","E","14871.000000","E"
